,TV,Radio,Social Media,Influencer,Sales,ROI
382,23.0,3.511058483,1.668667492,Nano,82.1296575,0.3431126688309884
383,16.0,1.114215614,0.124305507,Micro,55.74975786,0.3092124841921241
384,97.0,31.59758582,6.09616703,Macro,345.6002412,0.38973859619516954
385,83.0,22.12318389,4.548473435,Mega,301.0213397,0.364331835856885
386,32.0,7.235169671,4.165978174,Micro,114.2225515,0.37997004334997725
387,81.0,30.51678552,4.253765851,Mega,286.3361747,0.40431688902841234
388,81.0,35.74400862,8.48557931,Mega,290.1991827,0.43152977470463433
389,32.0,9.445032076,0.904710414,Nano,115.3592435,0.36711182567697753
390,24.0,11.04100773,0.581803233,Nano,82.90996955,0.4296565437949797
391,93.0,28.27465769,2.404138725,Mega,328.3217343,0.37669999727154824
392,52.0,20.59744192,5.687517289,Mega,183.6120012,0.42636079721024245
393,21.0,2.027718364,0.54277143,Nano,70.90876724,0.33240586053657645
394,15.0,7.888210849,3.998362072,Macro,53.54400783,0.5021397166675261
395,62.0,19.93974943,1.581668395,Mega,222.4692477,0.3754290477829489
396,45.0,14.76514666,4.973730489,Mega,159.8115953,0.405094993435686
397,84.0,29.28103583,4.182346523,Micro,300.7539331,0.39056307973184085
398,12.0,8.46670897,4.076583625,Mega,41.86991628,0.5861796434191484
399,66.0,23.16259764,2.051333546,Mega,238.3714378,0.38265461679402596
400,71.0,21.68478521,4.362889043,Mega,253.4613277,0.3828894732527671
401,30.0,2.763161925,1.491292036,Nano,108.7079901,0.3151052091892185
402,96.0,36.13679466,8.724352447,Nano,340.7979819,0.4133274097507207
403,81.0,36.01062277,9.307983043,Micro,291.8702502,0.43279027487879274
404,61.0,13.62383917,1.081630027,Mega,218.7967423,0.34600821018256994
405,88.0,31.2965668,6.268563747,Nano,312.2336302,0.402151204745529
406,95.0,25.72170247,3.653918832,Micro,338.7265651,0.36718590779935256
407,32.0,17.77874558,6.010796578,Macro,108.8352652,0.5126053770850737
408,23.0,3.159149146,1.838038355,Mega,84.46857638,0.33145092176111324
409,19.0,11.84308384,1.411744529,Macro,63.78917282,0.5056473840790587
410,99.0,35.30814816,8.233628806,Macro,347.8821393,0.40974157872208994
411,21.0,17.72849806,1.316670346,Micro,72.79319186,0.5501224411620409
412,83.0,22.64766991,1.815303053,Macro,294.3729329,0.3650572486550783
413,34.0,9.529038854,0.046324514,Macro,122.398031,0.35601359770240093
414,65.0,21.82868204,3.852364912,Macro,226.0680983,0.40112270432630076
415,42.0,11.66685228,3.124114188,Nano,147.6703206,0.38457942149277086
416,28.0,11.74288588,1.545790536,Nano,108.6542411,0.38000059636880573
417,84.0,23.15883778,6.493394974,Macro,301.9796888,0.3763572086772744
418,74.0,31.20063184,5.956147638,Macro,262.0000087,0.424262503003497
419,58.0,31.49936776,5.37443682,Micro,203.0578945,0.46722539310088235
420,63.0,21.7928057,0.393588978,Nano,223.8418947,0.3805650179657812
421,46.0,21.95980933,0.880593234,Micro,164.791014,0.4177436675278908
422,51.0,24.91648619,4.628289393,Mega,180.3746086,0.4465416513341779
423,42.0,9.352963721,0.606126647,Mega,146.3577853,0.3550141884252741
424,98.0,31.2897755,4.623306125,Nano,343.9400859,0.38935002669021546
425,18.0,10.13781443,3.181971706,Macro,66.54840294,0.47063167187104243
426,72.0,19.46438929,1.767531142,Nano,258.0178365,0.3613390519689905
427,90.0,29.94190176,8.348998109,Mega,320.7153444,0.40001484839775575
428,47.0,13.85470607,3.72361948,Macro,167.0873958,0.3864942968367217
429,11.0,15.25965583,1.938091205,Micro,42.71995548,0.6600603094776445
430,59.0,13.0213872,3.264331675,Micro,211.0777734,0.35667288726004714
431,49.0,15.75874251,1.621958375,Macro,173.0991172,0.3834837632840337
432,51.0,23.28772776,6.650243242,Mega,178.2981283,0.45394739571138837
433,49.0,23.08245994,5.745417559,Macro,173.7272456,0.4479888990941327
434,88.0,25.7813623,5.715407905,Macro,313.6573391,0.3809787156515478
435,49.0,15.4419208,0.064057634,Mega,175.7308268,0.36707263949434743
436,21.0,5.092818753,1.400162555,Mega,81.00013719,0.33941894744585926
437,84.0,33.49221879,9.638966346,Nano,297.4868165,0.4273506524817715
438,13.0,4.027757616,0.216286524,Micro,44.06889906,0.39129736634723183
439,55.0,11.31363936,1.457213766,Nano,192.8000619,0.3515084614503435
440,73.0,18.96636214,4.058402635,Mega,260.8904476,0.3680654683157514
441,47.0,19.83138083,2.825675852,Micro,170.979336,0.4074004397934965
442,34.0,16.2792597,5.187613793,Macro,119.4727749,0.46426370810777906
443,98.0,26.23075658,4.307673455,Mega,347.5747397,0.3698152234709132
444,72.0,29.40183996,0.883780673,Micro,255.2829028,0.40067556233147006
445,59.0,28.35102374,6.541167803,Macro,210.3998707,0.4462559374709729
446,88.0,33.99232228,5.781691282,Mega,311.6077516,0.41004760923283784
447,94.0,31.21314927,6.894316975,Nano,334.3205757,0.3951520661520565
448,55.0,13.72729882,3.332910977,Nano,201.1568419,0.3582289775299957
449,23.0,10.72553038,0.564039183,Nano,80.78641866,0.424447204514809
450,63.0,16.10084562,3.055372489,Micro,224.1978986,0.36644508544470367
451,31.0,7.047015203,4.181179206,Nano,107.972791,0.3911003320179063
452,29.0,11.53545476,3.91664274,Micro,103.8823237,0.42790819377868805
453,100.0,38.47062883,5.793620023,Macro,358.3505386,0.402578574087289
454,21.0,6.286843929,0.13183582,Macro,71.40097342,0.3840098872002185
455,15.0,0.388039549,1.104823047,Macro,52.03837385,0.3169365484697982
456,63.0,13.47689876,3.355966243,Macro,226.1354247,0.35303122060114805
457,43.0,27.20006849,8.702652377,Mega,153.6567212,0.5134999644063731
458,97.0,42.33165435,8.486323788,Mega,348.3927363,0.4242854765224334
459,19.0,9.057538981,1.480035413,Macro,69.36480656,0.42582940627752247
460,100.0,32.40065311,3.784145331,Nano,355.0516262,0.383563370483726
461,62.0,11.56312736,1.926692956,Mega,220.6092421,0.34218793191710983
462,37.0,7.258206804,4.58201222,Nano,131.7305548,0.37075847056251826
463,88.0,25.02655962,4.133996812,Nano,314.9454726,0.37200266911218965
464,33.0,8.177614367,3.447205649,Nano,119.4005846,0.3737403813012822
465,37.0,5.264623343,2.531732224,Nano,130.9591588,0.3420635561306003
466,66.0,23.9153958,3.955480444,Mega,240.6929268,0.3900026373521168
467,79.0,20.55638571,2.57738922,Macro,281.2953957,0.36308370663459105
468,67.0,27.53356057,10.45392075,Macro,242.5873706,0.43278213973106144
469,43.0,14.10622944,0.750124734,Macro,146.5321116,0.3948373741581978
470,61.0,27.24136991,4.250422344,Nano,214.4367376,0.43132437701290605
471,81.0,30.66125373,7.211115245,Micro,291.1435571,0.4082946920036789
472,17.0,8.797291422,2.409158219,Macro,61.21910758,0.4607458480857522
473,90.0,25.22566644,3.061937926,Micro,321.0701137,0.36841673926874746
474,16.0,5.735731245,2.354334527,Macro,58.20951843,0.4138509718297973
475,68.0,19.77617983,3.217632434,Micro,240.8030093,0.3778765578076187
476,90.0,32.72547832,8.829536236,Mega,319.4375263,0.4118333123843753
477,61.0,22.23934576,8.19479117,Macro,214.3964426,0.4264722670822897
478,32.0,10.57992982,0.064459595,Mega,117.0207161,0.36441743681142974
479,29.0,12.99586641,0.270843681,Nano,107.4545729,0.3933449173013278
480,92.0,31.4612923,1.744870623,Micro,330.0147603,0.37939564524078045
481,82.0,29.60111386,6.481908539,Macro,292.2098585,0.4041034857795532
482,24.0,7.47427064,0.440111075,Mega,84.23363563,0.3788793096285829
483,45.0,18.09700717,0.102153377,Micro,160.4351038,0.3939235182955016
484,81.0,24.06207496,1.540092049,Nano,292.5465306,0.36439388561663566
485,90.0,28.16502069,6.91914746,Mega,322.2334226,0.3881787529696183
486,62.0,27.59890985,3.606600914,Nano,218.2020915,0.4271522336164225
487,43.0,17.65544444,2.395348967,Micro,154.2261706,0.40882032641871224
488,68.0,19.13141921,6.834952137,Micro,240.226864,0.39115679979488055
489,20.0,6.416720778,2.258860613,Nano,66.76720286,0.42948603749550573
490,45.0,6.359354009,0.7043668,Mega,159.7073365,0.3259945469630946
491,60.0,15.52766221,2.055274228,Macro,210.9051685,0.36785697093051567
492,17.0,9.150564563,4.636304292,Macro,56.48493055,0.545045706088772
493,22.0,20.34673491,5.491167097,Mega,76.96167134,0.6215808619288231
494,24.0,4.799850688,0.570028459,Macro,90.33315235,0.3251284648321032
495,56.0,17.73673383,2.094383195,Micro,201.0215385,0.37722881632905225
496,36.0,6.101045822,3.262967852,Micro,136.9397266,0.3312699302117637
497,15.0,3.518069641,2.293790324,Micro,55.26128448,0.37660832825071533
498,44.0,15.66926662,1.086781261,Nano,153.1171757,0.3967944654363162
499,26.0,17.83664974,5.109696734,Micro,91.75121422,0.5334681060093331
500,100.0,37.403986,6.441653552,Nano,354.5724021,0.405687635868037
501,21.0,5.417999563,4.626973896,Mega,72.73897901,0.4267996867914795
502,62.0,26.58627729,4.520665601,Micro,222.122981,0.41916843755577005
503,41.0,12.50160407,1.247269966,Macro,148.4917921,0.3686996652254694
504,85.0,36.0777564,11.40362504,Macro,304.9706255,0.4344070227183241
505,88.0,31.02302738,7.352545034,Macro,318.149536,0.39722067177240833
506,25.0,5.384656349,0.63199073,Mega,83.57435437,0.37112637378786373
507,14.0,7.388485707,0.120490397,Mega,49.97649711,0.43038182641448447
508,100.0,31.35903037,6.512735644,Macro,355.5244546,0.38779826318591587
509,42.0,7.277728631,0.277136782,Macro,146.9372915,0.3372517956954447
510,54.0,21.46940881,1.186421596,Macro,197.6658547,0.3878051195151613
511,23.0,10.05141481,0.156850984,Micro,82.3199865,0.40340465549031645
512,44.0,12.01934706,4.631654336,Nano,160.0522949,0.378944903188639
513,46.0,17.78260917,3.773452773,Macro,170.7813251,0.39557054557014915
514,69.0,28.00048104,7.370702567,Micro,243.0910198,0.42935022319158495
515,55.0,19.95572923,5.245123382,Micro,197.7353291,0.40559698146526113
516,40.0,9.100429136,2.705529895,Macro,147.5935729,0.3510041664625899
517,40.0,13.9310362,3.935940555,Nano,143.1728885,0.4041755206677974
518,48.0,16.36000105,3.914305454,Macro,166.6182043,0.40976498811060585
519,70.0,17.06761498,3.299867282,Macro,248.668284,0.36340574201251974
520,99.0,24.97844292,2.640894757,Macro,355.5253057,0.3561471874068063
521,72.0,24.18358539,4.736877628,Mega,249.4279628,0.404607654591324
522,49.0,12.07216987,4.381532375,Macro,176.8355255,0.3701388737355267
523,74.0,26.31231351,5.591730811,Macro,264.5447223,0.4003256742385596
524,17.0,6.837294843,2.314950178,Macro,61.65362493,0.4241801686550079
525,88.0,30.24576552,6.376378066,Macro,313.2604593,0.39782276979506426
526,61.0,26.66674418,3.698028588,Micro,215.7972985,0.42338237504859216
527,13.0,7.430197108,1.294086175,Micro,44.84905295,0.4843866671436593
528,45.0,18.80608405,1.052299168,Nano,156.5741622,0.4142342664120607
529,50.0,9.960473773,0.904872702,Micro,179.7250572,0.3386581004521166
530,33.0,23.17995162,4.492850796,Macro,120.6552943,0.5028606723642131
531,12.0,1.228081695,1.523414744,Macro,33.50980953,0.44021427295173293
532,35.0,13.94233165,1.387046445,Mega,123.5529594,0.4073506481707147
533,60.0,29.73254005,2.01239532,Mega,212.6020547,0.4315336251075282
534,29.0,10.37725789,0.061983883,Mega,102.7747905,0.38374431688089894
535,93.0,37.34778216,8.278557955,Nano,333.8742928,0.4152051928060273
536,58.0,14.75741985,1.887767552,Mega,208.8963401,0.3573312359913385
537,52.0,25.30055871,2.365394438,Mega,186.342862,0.4275235031433616
538,26.0,1.218353879,1.270443869,Micro,90.05422241,0.3163516044622077
539,68.0,21.07696395,1.240824206,Macro,247.3166842,0.3651908420499517
540,70.0,22.9508713,5.688322892,Mega,251.1300326,0.3927813538299999
541,74.0,29.20318144,5.343637998,Mega,265.6949003,0.40853934085839894
542,28.0,15.73250128,7.952641069,Mega,101.2398192,0.5105218752603226
543,97.0,34.85516799,8.128920858,Macro,349.2786694,0.40078052601513947
544,61.0,17.99966763,0.689676121,Nano,210.8050442,0.37802389432102596
545,25.0,8.466518679,0.64854834,Mega,89.25059861,0.38223908355027675
546,73.0,15.85081095,3.055215876,Mega,262.6417301,0.34992926215878595
547,29.0,18.18480338,1.570359462,Macro,102.5334308,0.4755050373482675
548,67.0,12.84948587,3.413281045,Mega,237.559992,0.3504915377964822
549,89.0,33.39187931,6.297544404,Mega,319.4471722,0.40285040818401713
550,31.0,14.30082434,2.954928662,Nano,109.7745496,0.4395896241691344
551,55.0,10.56917499,2.990738288,Mega,194.9974458,0.35159390420076975
552,97.0,34.03091596,4.107471029,Mega,349.6290275,0.38651935726074693
553,96.0,38.34982728,5.625677284,Nano,343.7161569,0.40724156183534943
554,21.0,6.701206992,0.8861581,Macro,73.72119644,0.38777673820400627
555,75.0,27.69457686,6.330322063,Mega,264.9503875,0.41149175116039416
556,28.0,7.46265367,2.487820224,Micro,100.2251531,0.3786521917919624
557,47.0,15.89286029,2.001411881,Mega,167.7246684,0.3869095273226964
558,95.0,43.12933167,10.17498349,Micro,339.8717323,0.4363537801640233
559,13.0,1.311583983,0.91786893,Micro,48.23208285,0.31575358170541873
560,28.0,12.99050602,3.381622724,Micro,98.90352508,0.44864051820305456
561,99.0,36.87630184,7.618605058,Mega,351.8073281,0.40787924365581174
562,64.0,18.66967958,3.045508873,Mega,227.315652,0.37707561137497037
563,70.0,24.70391519,5.052822575,Mega,253.9387745,0.39283775375154456
564,31.0,9.847549535,0.553308611,Micro,109.5537687,0.37790446314422405
565,70.0,24.12286029,1.07874688,Nano,252.0882419,0.37765191447431806
566,96.0,33.73717368,8.701501372,Micro,343.0460478,0.40355711992551924
567,100.0,32.38632069,6.903400294,Mega,350.8437408,0.39701355556861057
568,75.0,20.77119006,1.930360197,Nano,268.8629865,0.36338787844640713
569,98.0,27.66981156,1.605374723,Nano,345.5559312,0.368320074382795
570,71.0,30.93431708,4.066906068,Macro,251.1436688,0.42207404094432815
571,25.0,10.69837915,1.359456063,Mega,87.9565535,0.42131977366530177
572,30.0,7.377348336,4.990927845,Macro,106.4830485,0.39788752085736917
573,17.0,7.759342529,1.962255801,Nano,61.87297616,0.4318783415379837
574,83.0,37.71626504,4.007700088,Macro,293.8381677,0.4244648205652421
575,20.0,11.47823414,0.69576991,Nano,74.53185747,0.431681231920866
576,89.0,36.06087241,2.325705692,Nano,316.5823616,0.40238052890309856
577,16.0,13.82810314,0.890157941,Mega,54.74192597,0.5611468821508839
578,20.0,14.68531892,2.331899828,Mega,68.63989903,0.539295938238795
579,13.0,14.52212352,2.823846857,Nano,48.8572496,0.6211149957364771
580,83.0,28.82671381,5.519575003,Macro,292.0895775,0.40174760707783214
581,47.0,22.14974584,5.275784898,Micro,169.5980174,0.43883491021281246
582,68.0,14.02880622,1.276217736,Nano,241.2374276,0.3453237948388736
583,38.0,7.736680237,2.05960976,Mega,137.8130938,0.3468196575454865
584,77.0,29.76975537,2.856585742,Macro,270.4881539,0.4052907291183224
585,64.0,27.02480286,3.399217629,Macro,226.7540305,0.41641606228913314
586,94.0,16.78014184,2.965429418,Nano,334.7867143,0.33975533197554963
587,34.0,16.68732493,0.377600773,Mega,119.2920553,0.42806644226709034
588,50.0,14.95740704,1.952884786,Mega,178.3745522,0.37511119720136843
589,97.0,32.09708248,6.671544862,Micro,340.8415755,0.3983335282464682
590,65.0,16.00937858,1.309538333,Micro,226.1451265,0.3640092456867515
591,66.0,21.83513317,6.269988283,Mega,232.6222384,0.4045405207183322
592,93.0,36.81227531,3.083608295,Mega,331.0288348,0.4014631646372819
593,55.0,20.48868764,5.290458667,Mega,202.3547575,0.3991956863529635
594,63.0,14.58661204,2.221679639,Nano,226.0192733,0.3531039212442243
595,62.0,18.22598841,6.618429614,Nano,219.8899849,0.39494485418921865
596,51.0,14.76555949,4.811434198,Nano,180.7565911,0.3904532236335143
597,20.0,12.30120609,1.12340663,Mega,75.22126744,0.44435056543897017
598,79.0,19.48177541,2.244635012,Macro,277.4437268,0.36305167748344996
599,83.0,28.18172312,6.851154679,Nano,294.4679527,0.4008343750711994
600,84.0,22.32668218,0.165284697,Micro,297.0710659,0.35847303591945
601,41.0,14.81924744,6.158927918,Nano,145.2317251,0.4267536952778371
602,78.0,23.93088014,3.943732847,Mega,275.0988049,0.384860316007138
603,73.0,31.3271272,10.26055357,Nano,259.8590832,0.44096084446587475
604,62.0,30.09534582,8.267241169,Nano,220.8539255,0.454429717569136
605,97.0,35.16687525,5.677768967,Mega,342.7315272,0.4021942344876873
606,97.0,35.73461699,6.814448789,Micro,347.6784806,0.40137389446184785
607,24.0,9.225854712,3.542555386,Micro,90.49426422,0.4063065257772865
608,43.0,12.32309593,1.312615046,Macro,154.6999619,0.3661003550382904
609,17.0,1.161547765,0.126207259,Nano,60.62366983,0.3016603098308343
610,39.0,16.97491196,5.187082923,Micro,144.8229801,0.4223224438605514
611,35.0,6.464550157,1.375936383,Mega,125.9820861,0.34005220794641217
612,63.0,25.44021521,3.473814317,Mega,222.9887428,0.41219134371028887
613,70.0,20.26713398,5.456285569,Mega,247.4390273,0.3868565949095129
614,18.0,8.61923361,0.380371928,Mega,66.16931358,0.4080381687102882
615,66.0,19.70536729,6.268882402,Macro,235.4197611,0.3906819430206278
616,73.0,33.44696021,5.205860619,Mega,260.7418065,0.4282121932333855
617,75.0,32.98398494,5.622825529,Nano,267.7448033,0.4243100484819008
618,78.0,18.1590474,4.246496176,Mega,274.0939965,0.36631792326031476
619,57.0,17.89151781,4.776428455,Micro,203.5732333,0.39134784555686475
620,69.0,19.03006896,2.701390218,Micro,246.2403062,0.3684671310646705
621,54.0,24.36575611,5.020143563,Macro,194.5312641,0.4286503768881848
622,51.0,13.35489142,6.071647853,Macro,180.6283071,0.38989757698393446
623,90.0,23.85096981,1.784880296,Macro,319.6358643,0.36177370258259844
624,58.0,25.10416247,6.380922006,Macro,203.6774283,0.43934708535398376
625,78.0,24.99209995,4.209574548,Macro,277.2413366,0.386672766091404
626,42.0,25.88765729,3.593714636,Nano,150.9429499,0.47356548930146486
627,91.0,35.43036545,4.872217981,Nano,324.8525007,0.40419138885514505
628,53.0,12.94363013,1.404957117,Mega,187.1575553,0.3598496846095531
629,65.0,18.74248941,2.46078708,Micro,231.2809731,0.3727210039570696
630,61.0,24.66064552,3.371495534,Mega,217.4423705,0.4094516668912051
631,46.0,15.57567824,3.61510014,Nano,168.7156804,0.3863943068329054
632,53.0,22.58564193,2.507439565,Mega,185.5270333,0.4209256198729935
633,65.0,23.57866143,2.856656795,Mega,232.5550232,0.39317713703549884
634,28.0,15.04649578,4.417364136,Macro,97.30120741,0.4878034012055021
635,26.0,3.205844812,1.792202945,Macro,95.06003466,0.32608916952187444
636,89.0,29.19640099,5.766582735,Mega,314.8741782,0.3936905351643725
637,86.0,28.01877818,4.629252433,Macro,303.3890111,0.3910755705449478
638,27.0,13.2703404,0.858878019,Micro,92.40045362,0.4451192262339459
639,70.0,18.78284141,3.505200696,Micro,249.5859488,0.36976457428680376
640,52.0,19.83234262,1.810460465,Macro,188.8523237,0.38994914990818297
641,58.0,24.29613986,3.260725855,Macro,207.138848,0.4130411390286384
642,10.0,2.112089417,2.920708705,Mega,32.23703002,0.46632081530691827
643,22.0,3.119413491,2.819735385,Micro,80.24244109,0.3481841840362686
644,33.0,12.12654395,0.210453262,Macro,117.4527316,0.3860020673371891
645,55.0,16.34726096,1.401877027,Micro,193.3989459,0.376160984996351
646,59.0,24.11862064,4.750725408,Micro,213.9125352,0.4107723091863015
647,63.0,14.02166314,2.265041568,Nano,226.1960569,0.3505220462045994
648,59.0,24.99656438,7.915971311,Nano,206.9934179,0.444036030823954
649,54.0,27.34182453,5.53069564,Mega,188.9448767,0.4597770613697725
650,31.0,11.16309579,2.308968966,Micro,105.850716,0.42013947979341015
651,42.0,6.888967892,1.847115421,Micro,151.0677477,0.33584986925041704
652,41.0,5.526393657,0.482566921,Micro,147.427697,0.3188611199563132
